0.015765765765765764,0.015765765765765764
0.03078078078078078,0.006006006006006006
0.06343843843843844,0.025525525525525526
0.08971471471471472,0.0228978978978979
0.09834834834834835,0.004129129129129129
0.11073573573573574,0.0015015015015015015
0.11711711711711711,0.00037537537537537537
0.1234984984984985,0.004129129129129129
0.13025525525525525,0.0011261261261261261
0.1403903903903904,0.0075075075075075074
0.1768018018018018,0.03453453453453453
0.17942942942942944,0.00037537537537537537
0.18993993993993993,0.0037537537537537537
0.19369369369369369,0.0011261261261261261
0.19632132132132132,0.0007507507507507507
0.20307807807807807,0.002627627627627628
0.2072072072072072,0.0022522522522522522
0.20945945945945946,0.0015015015015015015
0.21509009009009009,0.0045045045045045045
0.2424924924924925,0.013138138138138139
0.2515015015015015,0.0075075075075075074
0.2683933933933934,0.01614114114114114
0.2747747747747748,0.0037537537537537537
0.28265765765765766,0.0011261261261261261
0.2894144144144144,0.0018768768768768769
0.3066816816816817,0.0045045045045045045
0.31644144144144143,0.009009009009009009
0.3400900900900901,0.020645645645645645
0.37762762762762764,0.01839339339339339
0.40015015015015015,0.01839339339339339
0.40653153153153154,0.0045045045045045045
0.42117117117117114,0.007132132132132132
0.4328078078078078,0.0063813813813813815
0.4358108108108108,0.0022522522522522522
0.4451951951951952,0.0007507507507507507
0.44744744744744747,0.00037537537537537537
0.4508258258258258,0.003003003003003003
0.4572072072072072,0.003003003003003003
0.4590840840840841,0.00037537537537537537
0.46396396396396394,0.00037537537537537537
0.5071321321321322,0.027402402402402402
0.5225225225225225,0.014264264264264264
0.5315315315315315,0.0063813813813813815
0.5420420420420421,0.008258258258258258
0.5484234234234234,0.0011261261261261261
0.5521771771771772,0.0033783783783783786
0.5559309309309309,0.0007507507507507507
0.5626876876876877,0.0011261261261261261
0.5724474474474475,0.0015015015015015015
0.5780780780780781,0.002627627627627628
0.5938438438438438,0.013138138138138139
0.6066066066066066,0.010135135135135136
0.6328828828828829,0.02252252252252252
0.6463963963963963,0.005255255255255256
0.6644144144144144,0.0022522522522522522
0.6756756756756757,0.00975975975975976
0.6865615615615616,0.00037537537537537537
0.6933183183183184,0.002627627627627628
0.6959459459459459,0.0007507507507507507
0.7102102102102102,0.013888888888888888
0.7124624624624625,0.0007507507507507507
0.7240990990990991,0.002627627627627628
0.7612612612612613,0.024774774774774775
0.7668918918918919,0.00487987987987988
0.7717717717717718,0.004129129129129129
0.7942942942942943,0.02177177177177177
0.8096846846846847,0.013513513513513514
0.8115615615615616,0.00037537537537537537
0.81493993993994,0.0015015015015015015
0.825075075075075,0.009384384384384385
0.8284534534534534,0.0018768768768768769
0.8367117117117117,0.006006006006006006
0.8434684684684685,0.0018768768768768769
0.8483483483483484,0.0018768768768768769
0.8843843843843844,0.020645645645645645
0.8892642642642643,0.002627627627627628
0.9373123123123123,0.03265765765765766
0.9534534534534534,0.00487987987987988
0.9677177177177178,0.002627627627627628
0.9714714714714715,0.0007507507507507507
0.990990990990991,0.0045045045045045045
